96-7 KCAL Rocks	https://playerservices.streamtheworld.com/api/livestream-redirect/KCALFMAAC.aac	0	rock
KHYX - Rock 94.3 FM	http://s20.myradiostream.com:16734/listen.mp3	0	rock
Sfliny Classic Rock Music	https://ec4.yesstreaming.net:3770/	0	classic rock music
Radio Paradise Rock Mix (EU) 320 AAC	http://stream-uk1.radioparadise.com/rock-320	0	california
94 Rock	https://stream.revma.ihrhls.com/zc1405	0	rock
Real Rock Z103.3	https://playerservices.streamtheworld.com/api/livestream-redirect/KZCRFMAAC.aac	0	rock
Rock 100.5	https://playerservices.streamtheworld.com/api/livestream-redirect/WNNXFMAAC.aac	0	classic rock
CRnet Classic Rock (32)	https://shoutcast.christianrock.net/stream/10/	0	christian
106.3 Lafayette's Rock & Alternative	https://ice7.securenetsystems.net/KYMK	0	rock
KONG Monster Rock	http://s5.total-streaming.com:9786/;stream.mp3	0	rock
101.ru Scorpions	https://srv01.gpmradio.ru/stream/pro/aac/64/113	0	64kbps
Radio Caprice - Rock / Metal Ballads	http://79.120.77.11:8002/rockballads	0	metal ballads
RadCap - Russian Punk Rock	http://79.120.77.11:9045/;	0	punk
ROCK FM, 00s	http://jfm1.hostingradio.ru:14536/rock00.mp3	0	rock
Radio Caprice - Blues Rock	http://79.120.39.202:8002/bluesrock	0	blues rock
Radio Caprice - Blues Rock	http://79.120.39.202:8002/bluesrock	0	blues rock
[RockTime-Radio]	http://a9.radioheart.ru:8049/rocktime	0	rock
COOLFM (Classic) Rock	https://mediagw.e-tiger.net/stream/zc10	0	classic rock
BDPST ROCK -  96 kbit/s;	https://bdpstrock.hu/live_128.mp3	0	rock
BDPST ROCK	https://bdpstrock.hu/live_HiFi.mp3	0	rock
Hard Rock Rádió Online	https://stream.fm90.hu:8000/stream/3/	0	hard rock
ROCK FM: 103.9	https://icast.connectmedia.hu/5301/live.mp3/	0	rock
Virgin Radio Rock '90	http://icy.unitedradio.it/Virgin_03.mp3	0	90s
Virgin Radio Rock Party	http://icy.unitedradio.it/VirginRockParty.mp3	0	mediaset
Virgin Radio Rock Hits	http://icy.unitedradio.it/VirginRockHits.mp3	0	hits
Virgin Radio Rockstar: Rolling Stones	https://icy.unitedradio.it/VirginSpecialEvent.mp3	0	blues rock
Virgin Radio Rock Alternative	http://icy.unitedradio.it/VirginRockAlternative.mp3	0	alternative rock
Virgin Radio Rockstar: Pink Floyd	http://icy.unitedradio.it/VirginRogerWaters.mp3	0	art rock
Virgin Radio Rockstar: Aerosmith	http://icy.unitedradio.it/um1028.mp3	0	aerosmith
Virgin Radio Rockstar: Oasis	http://icy.unitedradio.it/um1030.mp3	0	britpop
Virgin Radio Rockstar: Queen	https://icy.unitedradio.it/Virgin_05.mp3	0	art rock
Virgin Radio Rockstar: Guns N' Roses	http://icy.unitedradio.it/um1029.mp3	0	guns n' roses
Virgin Radio Rock 2K	http://icy.unitedradio.it/Virgin_02.mp3	0	00s
Virgin Radio Rockstar: AC/DC	http://icy.unitedradio.it/um1026.mp3	0	ac dc
ITALIA Rock Italiano	https://icy.unitedradio.it/um076.mp3	0	italian
Virgin Radio Rockstar: Bon Jovi	https://icy.unitedradio.it/um1027.mp3	0	bon jovi
Radio Kiss Kiss Rock	http://ice08.fluidstream.net/kk_rock.aac	0	rock
Radio Rock Roma	http://rrock.fluidstream.eu/radiorock.mp3	0	rock
RadioRock	https://rrock.fluidstream.eu/radiorock.aac	0	classic rock
Radio Antenna Uno Rock Station	https://sr11.inmystream.it/proxy/associa9?mp=/stream	0	alternative rock
Rock'n'Roll Radio	https://nr14.newradio.it:8643/stream?ext=.mp3	0	classic rock
Radio Rock 106.6	https://rrock.fluidstream.eu/radiorock.aac	0	rock
Radio Rock Italia	https://rrock.fluidstream.eu/radiorock_ita.mp3	0	italian rock
RTR 99 Radio Pop e Rock	https://rtr99.fluidstream.eu/rtr99_poprock.mp3	0	pop
Radio Company Rock	https://sphera.fluidstream.eu/companyrock.mp3	0	rock
Classic Rock Universal - Online - Grupo Radio Centro - Ciudad de México	https://playerservices.streamtheworld.com/api/livestream-redirect/XHNZ_COMAAC.aac	0	ciudad de mexico
MIX Hard Rock (iHeart Radio) - Online - ACIR Online / iHeart Radio - Ciudad de México	https://playerservices.streamtheworld.com/api/livestream-redirect/ACIR10_s01AAC.aac	0	acir
